date,Q,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive,year,day_of_month,day_of_week,month
2013-04-15,11010.0,96.54166667,415,288.25,965,300.6666667,1011,-9.0,-1.25,12.0,1.1,2.3458333330000003,4.5,0.6659999999999999,1.063875,1.844,4.84,23.16458333,61.8,20.0,28.58333333,40.0,940,943.75,950,1,0,0,2013,15,0,4
2013-04-16,11146.0,133.8333333,504,167.95833330000002,840,243.125,808,-3.0,5.833333333,15.0,0.7,2.2625,4.9,1.423,1.761125,2.42,8.9,37.13708333,75.41,22.0,28.33333333,38.0,940,944.5833332999998,950,1,0,0,2013,16,1,4
2013-04-17,11590.0,108.33333329999999,447,268.3333333,935,294.9166667,892,-5.0,5.166666667,14.0,1.1,2.5,4.6,1.068,1.510625,2.197,5.78,35.23958333,76.29,20.0,30.58333333,42.0,940,943.3333332999998,950,1,0,0,2013,17,2,4
2013-04-18,11697.0,98.25,443,319.7916667,904,305.7083333,905,-4.0,-0.583333333,9.0,0.9,3.545833333,7.0,1.411,1.558125,1.72,10.63,22.66,48.73,16.0,26.125,34.0,940,946.6666667000002,950,1,0,0,2013,18,3,4
2013-04-19,11970.0,84.16666667,414,293.0833333,916,301.9166667,1039,-6.0,-3.083333333,0.0,1.2,2.75,4.9,1.16,1.4632916669999998,1.7280000000000002,17.3,31.94583333,53.31,12.0,17.0,24.0,950,957.5,960,1,0,0,2013,19,4,4
2013-04-20,12380.0,58.625,143,392.75,942,335.5416667,1056,-5.0,-1.25,4.0,1.0,3.333333333,5.7,0.919,1.031291667,1.159,14.05,31.77375,60.35,11.0,19.83333333,30.0,950,950.8333332999998,960,0,1,0,2013,20,5,4
2013-04-21,11746.0,65.25,173,366.6666667,914,327.9583333,1042,0.0,3.0,8.0,0.5,1.7083333330000001,3.3,0.9640000000000001,1.303583333,1.517,14.86,40.42708333,68.0,14.0,21.875,32.0,950,950.0,950,0,1,0,2013,21,6,4
2013-04-22,11239.0,62.45833333,149,370.25,908,327.0,1031,8.0,9.041666667000001,11.0,0.3,2.604166667,4.7,1.435,1.858041667,2.3,23.91,51.7375,83.81,16.0,24.41666667,34.0,950,950.0,950,1,0,0,2013,22,0,4
2013-04-23,11293.0,143.20833330000002,474,127.79166670000001,448,248.41666669999998,884,5.0,10.5,17.0,0.5,2.733333333,5.1,1.7719999999999998,2.3416666669999997,3.3110000000000004,18.26,50.07208333,88.03,21.0,27.25,36.0,950,950.0,950,1,0,0,2013,23,1,4
2013-04-24,11153.0,71.25,230,24.79166667,537,81.5,297,9.0,12.41666667,18.0,1.0,2.754166667,5.3,2.301,2.98525,3.625,42.44,78.99666667,100.0,14.0,20.04166667,26.0,950,953.3333332999998,960,1,0,0,2013,24,2,4
2013-04-25,9457.0,110.125,456,27.95833333,390,123.125,516,9.0,10.66666667,14.0,0.6,2.625,5.0,2.322,2.997666667,3.6210000000000004,41.32,74.71458333,100.0,13.0,19.45833333,28.0,950,957.9166667000002,960,1,0,0,2013,25,3,4
2013-04-26,9458.0,105.41666670000001,433,161.41666669999998,857,225.20833330000002,1006,11.0,12.625,14.0,0.5,2.1583333330000003,4.0,2.63,2.897708333,3.305,26.3,62.48083333,100.0,17.0,25.33333333,35.0,950,950.0,950,1,0,0,2013,26,4,4
2013-04-27,10406.0,139.41666669999998,509,99.08333333,434,206.16666669999998,824,11.0,14.0,18.0,0.2,2.616666667,4.8,2.917,3.484041667,4.295,28.16,64.5925,100.0,19.0,25.79166667,35.0,950,950.0,950,0,1,0,2013,27,5,4
2013-04-28,10373.0,69.25,240,2.625,12,71.5,252,14.0,16.375,18.0,2.1,3.275,4.9,3.385,3.710583333,4.289,43.89,82.52208333,100.0,19.0,23.33333333,31.0,950,950.0,950,0,1,0,2013,28,6,4
2013-04-29,9850.0,128.375,494,82.66666667,655,177.83333330000002,652,12.0,14.41666667,17.0,0.6,2.045833333,3.5,2.452,2.83225,3.207,36.45,72.33166667,100.0,18.0,24.0,32.0,940,949.1666667000002,950,1,0,0,2013,29,0,4
2013-04-30,10027.0,66.25,150,350.6666667,901,328.1666667,1035,7.0,11.45833333,16.0,0.5,1.7375,3.6,1.736,2.2351666669999997,2.7569999999999997,20.94,55.92208333,100.0,19.0,26.75,36.0,940,947.5,950,1,0,0,2013,30,1,4
2013-05-01,10895.0,76.91666667,210,312.0,873,316.5,1024,6.0,11.20833333,15.0,0.9,1.975,3.9,1.8430000000000002,2.373916667,3.127,17.53,49.81875,83.97,20.0,28.5,38.0,950,950.0,950,1,0,1,2013,1,2,5
2013-05-02,10948.0,100.5,365,46.83333333,660,137.0,845,6.0,14.0,17.0,0.7,3.229166667,6.1,2.282,2.8087083330000002,3.748,55.93,78.08083333,94.35,13.0,21.45833333,29.0,950,953.3333332999998,960,1,0,0,2013,2,3,5
2013-05-03,10963.0,98.875,489,217.125,860,261.4166667,1029,-4.0,-0.958333333,5.0,0.8,4.1,6.3,1.6340000000000001,1.880166667,2.241,18.89,43.71541667,77.63,10.0,15.58333333,23.0,950,956.6666667000002,960,1,0,0,2013,3,4,5
2013-05-04,11225.0,93.0,466,312.9166667,805,315.8333333,1004,0.0,3.416666667,8.0,0.9,2.366666667,4.4,1.8,2.255625,2.569,23.98,43.3575,68.78,12.0,20.375,30.0,950,950.0,950,0,1,0,2013,4,5,5
2013-05-05,10218.0,79.125,223,315.625,862,319.25,1016,7.0,8.0,10.0,0.3,2.079166667,4.0,2.126,2.466125,2.67,29.85,52.33916667,76.27,17.0,22.375,30.0,950,950.0,950,0,1,0,2013,5,6,5
2013-05-06,10090.0,82.41666667,207,314.1666667,847,319.75,1011,8.0,10.625,14.0,0.9,3.275,6.0,2.495,2.761541667,3.1660000000000004,25.52,59.14291667,90.2,16.0,23.95833333,34.0,950,950.0,950,1,0,0,2013,6,0,5
2013-05-07,10759.0,108.16666670000001,490,227.125,815,280.9583333,998,12.0,13.45833333,16.0,0.4,2.441666667,4.2,2.27,3.050333333,3.466,34.35,66.2075,94.31,18.0,24.54166667,33.0,950,950.0,950,1,0,0,2013,7,1,5
2013-05-08,10822.0,123.66666670000001,426,185.45833330000002,882,267.5833333,1024,8.0,12.41666667,16.0,1.2,2.458333333,4.1,2.128,2.562375,3.3569999999999998,21.49,56.91666667,96.19,18.0,27.20833333,37.0,950,950.0,950,1,0,0,2013,8,2,5
2013-05-09,10780.0,120.625,431,213.79166669999998,891,279.0416667,1006,2.0,9.166666667000001,16.0,0.6,2.133333333,3.7,2.104,2.478625,3.03,13.64,46.8175,92.98,20.0,28.58333333,37.0,950,950.0,950,1,0,0,2013,9,3,5
2013-05-10,10722.0,89.0,440,288.75,914,305.2916667,1035,7.0,11.83333333,21.0,0.5,3.304166667,5.1,2.395,3.145666667,4.949,18.36,50.01416667,100.0,21.0,28.79166667,37.0,950,950.0,950,1,0,0,2013,10,4,5
2013-05-11,11961.0,102.625,419,33.0,419,123.79166670000001,549,13.0,16.41666667,20.0,1.7,2.695833333,3.9,3.11,3.874666667,4.479,47.64,84.20333333,100.0,19.0,22.95833333,29.0,950,950.0,950,0,1,0,2013,11,5,5
2013-05-12,10912.0,63.375,233,1.4583333330000001,13,64.66666667,246,14.0,14.66666667,16.0,1.0,2.579166667,4.0,3.576,3.821958333,4.022,67.24,89.44208333,100.0,17.0,20.0,24.0,950,955.0,960,0,1,0,2013,12,6,5
2013-05-13,9583.0,90.125,509,22.875,331,102.95833329999999,621,14.0,14.83333333,16.0,1.0,2.241666667,3.8,3.6660000000000004,3.869375,4.078,71.01,90.03458333,100.0,17.0,19.875,23.0,960,960.0,960,1,0,0,2013,13,0,5
2013-05-14,9601.0,130.3333333,516,18.41666667,138,146.83333330000002,654,15.0,16.0,18.0,0.9,3.004166667,4.9,3.8310000000000004,4.163041667,4.5680000000000005,53.01,83.95958333,100.0,18.0,22.58333333,29.0,950,955.0,960,1,0,0,2013,14,1,5
2013-05-15,9946.0,100.625,432,257.0833333,824,295.75,1005,11.0,14.375,17.0,1.1,1.954166667,2.6,2.29,3.059916667,3.935,29.07,63.18875,100.0,19.0,26.75,35.0,950,950.0,950,1,0,0,2013,15,2,5
2013-05-16,10625.0,77.70833333,352,352.5416667,925,330.125,1053,4.0,9.666666667000001,15.0,0.9,1.716666667,2.7,1.31,1.819291667,2.38,14.87,44.855,79.13,20.0,29.04166667,39.0,950,950.0,950,1,0,0,2013,16,3,5
2013-05-17,11519.0,91.79166667,383,289.3333333,863,308.7916667,1012,10.0,14.08333333,18.0,1.0,2.270833333,4.6,2.335,3.337958333,4.238,21.14,52.36791667,82.28,23.0,30.375,40.0,950,950.0,950,1,0,0,2013,17,4,5
2013-05-18,11606.0,155.5,503,84.91666667,421,225.66666669999998,881,8.0,13.33333333,18.0,0.9,1.908333333,3.4,3.022,3.320083333,4.192,18.97,50.17416667,78.87,23.0,30.0,39.0,950,950.0,950,0,1,0,2013,18,5,5
2013-05-19,12226.0,82.5,292,327.6666667,841,326.0,1018,5.0,11.70833333,17.0,1.3,2.058333333,3.0,1.8869999999999998,2.452083333,3.0639999999999996,14.23,45.93416667,76.78,24.0,30.91666667,40.0,940,948.3333332999998,950,0,1,0,2013,19,6,5
2013-05-20,11031.0,100.95833329999999,323,258.9583333,792,299.2083333,983,12.0,15.16666667,19.0,0.8,2.458333333,4.1,2.508,3.0949166669999997,4.064,22.77,54.57833333,81.1,23.0,30.375,40.0,940,946.25,950,1,0,0,2013,20,0,5
2013-05-21,11352.0,133.5,445,146.66666669999998,801,255.83333330000002,997,9.0,15.08333333,19.0,0.6,1.920833333,3.2,2.71,3.171791667,3.589,19.67,55.10625,86.75,23.0,30.5,39.0,940,944.5833332999998,950,1,0,0,2013,21,1,5
2013-05-22,11658.0,146.58333330000002,417,185.20833330000002,556,288.7083333,929,18.0,19.16666667,21.0,0.5,2.204166667,4.1,2.553,3.495333333,3.9739999999999998,50.37,72.96916667,92.17,24.0,28.29166667,34.0,950,950.0,950,1,0,0,2013,22,2,5
2013-05-23,11680.0,148.70833330000002,495,90.875,484,215.0,934,13.0,16.45833333,19.0,1.0,2.975,5.2,2.461,3.037666667,3.892,28.91,64.43416667,93.95,23.0,28.66666667,37.0,950,950.0,950,1,0,0,2013,23,3,5
2013-05-24,11617.0,121.16666670000001,435,84.375,721,190.5,926,15.0,18.0,20.0,1.8,3.6375,5.9,3.549,4.009291667,4.374,39.85,75.94375,100.0,22.0,26.75,34.0,950,950.0,950,1,0,0,2013,24,4,5
2013-05-25,12475.0,129.5,465,153.04166669999998,774,245.54166669999998,897,14.0,17.0,19.0,0.7,2.541666667,4.2,3.16,3.4805833330000002,3.9419999999999997,39.46,74.10875,100.0,21.0,26.08333333,33.0,950,950.0,950,0,1,0,2013,25,5,5
2013-05-26,11324.0,92.33333333,443,290.0,852,309.8333333,999,15.0,16.66666667,19.0,1.2,2.475,4.2,3.091,3.444958333,3.884,38.24,68.1825,100.0,21.0,27.33333333,35.0,950,950.0,950,0,1,0,2013,26,6,5
2013-05-27,11038.0,85.16666667,492,246.45833330000002,915,263.625,1032,13.0,15.45833333,17.0,0.8,3.0875,5.5,2.74,2.9561666669999997,3.2560000000000002,31.7,62.38416667,97.15,21.0,28.04166667,36.0,950,950.0,950,1,0,0,2013,27,0,5
2013-05-28,11408.0,109.75,519,168.375,891,234.375,999,12.0,15.29166667,18.0,1.4,3.8375,6.4,2.377,3.0354583330000002,3.7710000000000004,25.84,60.37916667,93.3,21.0,28.875,38.0,940,945.0,950,1,0,0,2013,28,1,5
2013-05-29,11528.0,134.0416667,520,119.45833329999999,802,218.375,968,15.0,17.125,19.0,0.4,3.066666667,5.3,3.508,4.037541667,4.918,33.19,65.96833333,92.16,22.0,28.54166667,37.0,940,942.9166667000002,950,1,0,0,2013,29,2,5
2013-05-30,11309.0,93.08333333,427,203.70833330000002,843,246.41666669999998,1002,17.0,17.91666667,19.0,1.0,2.354166667,3.5,3.253,3.609833333,4.2410000000000005,35.03,63.3525,99.3,22.0,30.20833333,38.0,940,947.5,950,1,0,0,2013,30,3,5
2013-05-31,11326.0,115.29166670000001,424,206.25,878,276.9166667,1018,14.0,16.91666667,19.0,1.1,3.054166667,5.2,2.54,3.062458333,3.471,27.72,59.27833333,92.74,23.0,30.75,40.0,950,950.0,950,1,0,0,2013,31,4,5
2013-06-01,12289.3091,72.58333333,343,321.0416667,900,316.8333333,1032,10.0,14.375,18.0,1.5,2.879166667,4.3,2.123,2.395083333,2.642,20.66,52.54333333,89.36,23.0,31.04166667,40.0,950,950.0,950,0,1,0,2013,1,5,6
2013-06-02,12275.0102,82.04166667,404,264.0416667,851,288.75,1005,16.0,17.54166667,19.0,0.5,2.3625,4.3,2.681,3.315958333,3.568,41.1,67.92583333,98.86,22.0,28.33333333,35.0,950,950.0,950,0,1,0,2013,2,6,6
2013-06-03,11180.1585,55.54166667,136,401.4583333,897,344.2916667,1027,13.0,16.375,20.0,0.6,2.4,4.2,2.6289999999999996,2.759625,3.27,33.56,64.11708333,100.0,22.0,28.45833333,36.0,950,950.0,950,1,0,0,2013,3,0,6
2013-06-04,11117.2168,53.41666667,129,417.0416667,928,352.75,1052,6.0,11.58333333,16.0,0.9,2.225,4.0,1.715,1.953208333,2.548,17.52,49.87583333,91.99,21.0,29.04166667,38.0,950,950.0,950,1,0,0,2013,4,1,6
2013-06-05,11792.575,47.25,112,438.75,956,358.7916667,1065,4.0,9.791666667000001,14.0,1.1,2.2833333330000003,4.2,1.227,1.598041667,1.942,15.8,43.90083333,77.82,20.0,29.08333333,38.0,950,950.0,950,1,0,0,2013,5,2,6
2013-06-06,12227.6265,53.95833333,129,410.3333333,914,347.625,1037,11.0,12.95833333,15.0,0.8,2.4625,4.1,1.724,2.291833333,2.7689999999999997,26.32,50.61458333,81.19,21.0,28.95833333,37.0,950,950.0,950,1,0,0,2013,6,3,6
2013-06-07,11826.8936,128.375,514,169.25,813,252.20833330000002,858,12.0,14.875,18.0,0.2,2.441666667,4.4,2.634,3.386458333,4.024,29.71,59.51791667,93.37,21.0,28.08333333,36.0,950,950.0,950,1,0,0,2013,7,4,6
2013-06-08,11938.8357,107.95833329999999,484,212.95833330000002,739,276.125,970,14.0,16.79166667,19.0,0.3,1.4958333330000002,3.1,3.903,4.1285,4.434,38.56,68.53791667,100.0,22.0,27.45833333,33.0,950,950.0,950,0,1,0,2013,8,5,6
2013-06-09,12111.4447,68.125,214,340.1666667,870,322.7916667,1015,13.0,17.33333333,21.0,0.9,2.1125,4.0,2.674,3.550458333,4.273,33.53,70.86,100.0,22.0,27.79166667,35.0,950,950.0,950,0,1,0,2013,9,6,6
2013-06-10,10989.992,67.83333333,170,293.0,850,301.0,998,16.0,18.08333333,20.0,0.6,1.966666667,3.6,4.066,4.324458333,4.615,49.22,77.5325,100.0,23.0,26.125,31.0,950,950.0,950,1,0,0,2013,10,0,6
2013-06-11,10974.2668,122.66666670000001,441,195.0,791,272.8333333,963,16.0,17.95833333,19.0,0.9,3.2208333330000003,5.5,4.298,4.7228333330000005,5.169,47.73,78.9475,100.0,21.0,25.83333333,32.0,950,950.0,950,1,0,0,2013,11,1,6
2013-06-12,11199.1778,128.1666667,462,113.20833329999999,668,193.25,663,17.0,18.45833333,20.0,1.2,2.791666667,4.4,4.916,5.076625,5.212000000000001,45.85,77.1425,100.0,22.0,26.5,32.0,950,950.0,950,1,0,0,2013,12,2,6
2013-06-13,11069.4418,152.45833330000002,477,44.54166667,275,188.25,694,19.0,19.625,20.0,1.5,2.558333333,3.8,4.949,5.186625,5.454,58.7,83.64916667,100.0,22.0,26.08333333,31.0,950,950.0,950,1,0,0,2013,13,3,6
2013-06-14,10899.7386,92.25,322,223.0,791,283.2083333,975,18.0,19.08333333,20.0,0.9,2.233333333,4.1,4.664,5.110875,5.369,58.0,79.6825,100.0,22.0,26.41666667,31.0,950,950.0,950,1,0,0,2013,14,4,6
2013-06-15,11088.1781,143.58333330000002,511,50.04166667,246,176.45833330000002,630,17.0,17.875,19.0,0.7,2.445833333,4.1,4.26,4.70575,5.278,39.9,68.9725,100.0,21.0,28.45833333,35.0,950,950.0,950,0,1,0,2013,15,5,6
2013-06-16,11345.2462,114.0,450,221.70833330000002,759,277.1666667,968,18.0,18.5,19.0,1.5,2.791666667,4.1,4.7010000000000005,5.099125,5.337000000000001,44.68,68.49375,97.8,23.0,28.91666667,35.0,950,950.0,950,0,1,0,2013,16,6,6
2013-06-17,10925.014,72.41666667,236,337.2083333,843,324.1666667,995,15.0,17.375,19.0,1.2,2.808333333,4.5,3.6069999999999998,4.178083333,4.681,36.68,62.35291667,96.22,23.0,29.58333333,37.0,950,950.0,950,1,0,0,2013,17,0,6
2013-06-18,11135.3787,59.16666667,135,371.2083333,895,337.375,1022,12.0,15.45833333,18.0,0.6,2.679166667,4.3,2.9539999999999997,3.1970416669999997,3.576,28.06,59.46,95.7,22.0,29.0,37.0,950,950.0,950,1,0,0,2013,18,1,6
2013-06-19,11042.0011,59.20833333,212,364.2916667,908,331.8333333,1025,11.0,15.625,19.0,0.9,3.745833333,6.1,2.569,2.998708333,3.5010000000000003,27.33,60.97416667,95.09,21.0,28.70833333,37.0,950,950.0,950,1,0,0,2013,19,2,6
2013-06-20,11139.1473,74.04166667,320,344.7083333,881,328.3333333,1011,15.0,17.08333333,19.0,1.2,4.3375,6.8,2.7880000000000003,3.1225,3.636,36.31,67.18541667,100.0,21.0,28.125,36.0,950,950.0,950,1,0,0,2013,20,3,6
2013-06-21,11607.446000000002,99.375,403,285.0833333,907,309.2083333,1013,13.0,15.70833333,18.0,1.7,4.254166667,6.9,2.707,3.016,3.352,31.83,62.91666667,96.72,21.0,28.04166667,36.0,950,950.0,950,1,0,0,2013,21,4,6
2013-06-22,12072.5093,114.20833329999999,422,266.8333333,909,305.625,934,10.0,13.91666667,18.0,1.1,3.6625,6.0,2.322,2.5965,2.98,24.4,58.00583333,100.0,20.0,28.54166667,37.0,950,950.0,950,0,1,0,2013,22,5,6
2013-06-23,11570.2646,77.875,315,280.5833333,893,308.625,1019,14.0,16.04166667,18.0,0.9,3.708333333,6.0,2.5789999999999997,3.098208333,3.654,31.15,62.35541667,97.9,21.0,28.75,37.0,950,950.0,950,0,1,0,2013,23,6,6
2013-06-24,11467.8968,99.54166667,392,253.41666669999998,888,297.75,1014,14.0,16.375,19.0,1.8,4.104166667,6.8,2.7680000000000002,3.43875,3.781,29.07,61.8925,100.0,22.0,29.20833333,38.0,950,950.0,950,1,0,0,2013,24,0,6
2013-06-25,11308.7097,71.20833333,340,288.3333333,918,310.5416667,1034,11.0,14.875,18.0,1.6,3.6125,6.1,2.29,2.7145416669999998,3.265,23.29,54.81708333,88.45,22.0,30.20833333,39.0,950,950.0,950,1,0,0,2013,25,1,6
2013-06-26,11582.6693,132.2083333,382,176.0,528,265.9166667,879,13.0,15.75,18.0,1.0,2.808333333,5.1,2.5639999999999996,3.031583333,3.3539999999999996,27.71,55.06208333,90.22,23.0,30.75,39.0,950,950.0,950,1,0,0,2013,26,2,6
2013-06-27,11910.4073,56.54166667,141,400.8333333,904,346.625,1030,9.0,13.625,17.0,0.9,2.825,5.3,1.9869999999999999,2.371125,2.8789999999999996,20.01,53.1125,90.56,22.0,29.875,39.0,950,950.0,950,1,0,0,2013,27,3,6
2013-06-28,11809.6987,62.125,205,363.2916667,894,331.5,1022,13.0,14.875,17.0,0.5,2.0375,3.9,2.537,2.739125,2.9730000000000003,29.36,56.68541667,93.24,22.0,29.25,37.0,950,950.0,950,1,0,0,2013,28,4,6
2013-06-29,12830.2807,64.375,158,374.9583333,878,338.0416667,1015,10.0,13.0,16.0,0.9,2.0375,4.1,2.505,2.8715,3.306,22.89,46.58458333,72.95,24.0,30.375,38.0,950,950.0,950,0,1,0,2013,29,5,6
2013-06-30,12377.7352,135.875,456,183.33333330000002,807,260.25,839,11.0,12.95833333,16.0,0.7,1.966666667,4.1,2.782,3.601791667,4.067,25.12,44.5875,68.45,25.0,30.5,38.0,950,950.0,950,0,1,0,2013,30,6,6
2013-07-01,11656.0,106.125,461,187.04166669999998,767,260.9166667,970,15.0,16.83333333,20.0,0.3,1.9875,4.2,4.186,4.807875,5.151,43.07,65.42708333,93.59,24.0,27.75,33.0,950,950.0,950,1,0,0,2013,1,0,7
2013-07-02,11382.0,110.70833329999999,371,36.625,270,135.66666669999998,586,15.0,17.0,19.0,0.2,2.045833333,4.0,4.058,4.771458333,5.151,53.81,76.28416667,100.0,22.0,25.08333333,30.0,950,950.0,950,1,0,0,2013,2,1,7
2013-07-03,11491.0,151.45833330000002,502,142.125,446,255.125,802,13.0,14.54166667,16.0,0.4,2.35,3.9,3.41,3.669541667,3.886,37.57,61.11708333,86.07,22.0,26.83333333,33.0,950,950.0,950,1,0,0,2013,3,2,7
2013-07-04,11482.0,149.66666669999998,506,166.0,691,265.0833333,871,13.0,15.25,17.0,0.7,1.9291666669999998,3.1,3.61,3.8060416669999997,3.957,41.76,65.24791667,90.07,22.0,26.04166667,31.0,950,950.0,950,1,0,0,2013,4,3,7
2013-07-05,11196.0,71.04166667,199,357.5416667,845,331.7916667,990,15.0,16.54166667,18.0,0.6,2.4625,4.3,3.194,3.434958333,3.6889999999999996,38.03,66.3925,100.0,20.0,27.66666667,35.0,950,950.0,950,1,0,0,2013,5,4,7
2013-07-06,12145.0,94.20833333,433,262.7916667,871,296.75,1008,15.0,16.875,18.0,0.6,2.6625,5.4,2.9360000000000004,3.354958333,4.01,34.92,65.58416667,95.83,22.0,28.16666667,36.0,950,950.0,950,0,1,0,2013,6,5,7
2013-07-07,11523.0,155.79166669999998,511,126.45833329999999,758,240.75,706,16.0,17.54166667,20.0,0.2,2.4708333330000003,4.4,3.532,4.125708333,5.169,44.08,72.82125,97.93,22.0,26.83333333,33.0,950,950.0,950,0,1,0,2013,7,6,7
2013-07-08,11072.0,143.5,461,64.25,375,188.95833330000002,607,18.0,19.04166667,20.0,2.4,3.879166667,5.8,5.207999999999999,5.419125,5.737,55.14,82.46333333,100.0,23.0,25.875,31.0,950,950.0,950,1,0,0,2013,8,0,7
2013-07-09,11182.0,150.0,507,110.04166670000001,744,229.58333330000002,797,14.0,17.16666667,20.0,1.3,3.691666667,6.7,3.957,4.465666667,5.189,35.84,70.40666667,100.0,22.0,27.41666667,34.0,950,950.4166667000002,960,1,0,0,2013,9,1,7
2013-07-10,11196.0,74.375,380,305.0,875,308.75,997,16.0,16.95833333,18.0,0.6,2.516666667,4.3,3.963,4.131791667,4.328,40.85,69.59541667,100.0,21.0,27.16666667,34.0,950,950.0,950,1,0,0,2013,10,2,7
2013-07-11,11177.0,56.33333333,137,383.9166667,874,334.8333333,1004,14.0,16.20833333,18.0,0.5,2.641666667,4.8,3.6510000000000002,3.886875,4.336,35.57,64.99583333,100.0,21.0,27.95833333,35.0,950,950.0,950,1,0,0,2013,11,3,7
2013-07-12,11784.0,69.41666667,219,307.0833333,883,316.2916667,1013,13.0,15.95833333,18.0,0.7,2.6625,4.8,2.694,3.127583333,3.554,32.95,62.70333333,95.83,22.0,28.20833333,36.0,950,950.0,950,1,0,0,2013,12,4,7
2013-07-13,12249.0,66.16666667,307,323.875,908,314.3333333,1015,12.0,14.91666667,18.0,0.7,2.441666667,4.3,2.506,2.9595833330000003,3.392,29.81,60.28708333,97.57,21.0,28.08333333,35.0,950,950.0,950,0,1,0,2013,13,5,7
2013-07-14,12099.0,93.91666667,437,291.2916667,868,306.875,994,15.0,15.875,17.0,0.6,2.333333333,4.1,3.332,3.611791667,3.997,35.91,60.13958333,87.45,22.0,28.625,36.0,950,950.0,950,0,1,0,2013,14,6,7
2013-07-15,11439.0,113.54166670000001,419,198.29166669999998,846,278.875,992,16.0,17.375,20.0,0.7,3.233333333,5.5,3.049,4.081416667,5.125,38.54,69.1225,100.0,22.0,27.75,35.0,950,950.0,950,1,0,0,2013,15,0,7
2013-07-16,11229.0,133.9583333,449,135.33333330000002,524,238.20833330000002,848,16.0,18.16666667,20.0,0.8,2.820833333,4.8,3.8139999999999996,4.478375,5.231,42.99,77.23666667,100.0,22.0,26.5,33.0,950,950.0,950,1,0,0,2013,16,1,7
2013-07-17,11009.0,144.83333330000002,499,90.5,555,198.0,726,18.0,19.0,20.0,0.6,2.679166667,4.3,4.845,5.129041667,5.446000000000001,67.11,88.1025,100.0,22.0,24.5,28.0,950,952.0833332999998,960,1,0,0,2013,17,2,7
2013-07-18,11072.0,134.95833330000002,496,96.375,574,196.66666669999998,733,16.0,17.66666667,19.0,1.3,3.025,5.0,4.462,4.6535,5.166,47.9,77.78375,100.0,21.0,25.75,32.0,950,952.0833332999998,960,1,0,0,2013,18,3,7
2013-07-19,10422.0,135.41666669999998,440,190.20833330000002,816,270.7083333,891,17.0,18.04166667,20.0,0.5,2.454166667,4.2,4.71,4.963583333,5.287999999999999,47.14,76.81625,100.0,21.0,26.33333333,32.0,950,950.0,950,1,0,0,2013,19,4,7
2013-07-20,12197.0,154.04166669999998,472,67.0,295,207.29166669999998,698,18.0,19.41666667,21.0,0.4,1.9583333330000001,3.3,5.016,5.3891666670000005,5.821000000000001,59.62,85.31916667,100.0,23.0,25.70833333,30.0,950,950.0,950,0,1,0,2013,20,5,7
2013-07-21,10033.0,151.875,497,58.875,322,199.29166669999998,800,16.0,18.58333333,20.0,0.9,2.7833333330000003,5.1,4.869,5.145125,5.5520000000000005,44.89,76.35833333,100.0,22.0,26.95833333,33.0,950,950.0,950,0,1,0,2013,21,6,7
2013-07-22,10498.0,78.91666667,388,250.41666669999998,844,278.4166667,986,16.0,18.29166667,20.0,1.0,2.9125,4.8,4.03,4.646083333,5.1610000000000005,39.68,71.41458333,100.0,22.0,28.20833333,35.0,950,950.0,950,1,0,0,2013,22,0,7
2013-07-23,11131.0,76.29166667,399,294.2916667,907,301.2083333,1020,13.0,15.79166667,20.0,0.8,2.991666667,5.6,2.968,3.165541667,3.785,28.29,61.91916667,100.0,21.0,28.875,37.0,950,950.0,950,1,0,0,2013,23,1,7
2013-07-24,11258.0,62.125,314,328.4583333,928,312.625,1025,13.0,15.5,18.0,1.0,2.5625,4.7,2.516,2.8375,3.042,28.48,59.74708333,97.47,21.0,29.08333333,38.0,950,950.0,950,1,0,0,2013,24,2,7
2013-07-25,11256.0,52.54166667,127,398.0833333,900,336.9583333,1018,13.0,15.375,17.0,0.8,2.3875,4.2,2.4290000000000003,2.863916667,3.332,30.25,59.72083333,94.64,21.0,28.75,37.0,950,950.0,950,1,0,0,2013,25,3,7
2013-07-26,11256.0,52.08333333,123,378.8333333,901,330.875,1015,11.0,14.79166667,17.0,1.0,2.045833333,3.5,2.5860000000000003,3.191875,3.9130000000000003,25.07,55.11666667,89.94,22.0,29.95833333,39.0,950,950.0,950,1,0,0,2013,26,4,7
2013-07-27,12418.0,154.0,476,136.20833330000002,515,249.91666669999998,815,16.0,17.04166667,19.0,0.8,2.175,4.3,3.987,4.671291667,5.183,35.32,57.18958333,74.36,25.0,30.20833333,37.0,950,950.0,950,0,1,0,2013,27,5,7
2013-07-28,12392.0,123.54166670000001,456,244.70833330000002,755,295.625,953,13.0,15.91666667,18.0,0.6,2.2791666669999997,4.2,3.3760000000000003,4.281333333,5.061,28.75,54.01875,78.88,25.0,30.66666667,38.0,950,950.0,950,0,1,0,2013,28,6,7
2013-07-29,11207.0,58.58333333,186,342.9583333,905,320.2916667,1022,7.0,12.75,17.0,1.2,3.270833333,6.0,2.209,2.575,3.092,18.98,50.90583333,93.56,21.0,29.83333333,39.0,950,950.0,950,1,0,0,2013,29,0,7
